,ADX
2020-12-11,40.5144
2020-12-10,42.8485
2020-12-09,45.4419
2020-12-08,43.6846
2020-12-07,41.9430
2020-12-04,40.5072
2020-12-03,38.9119
2020-12-02,40.3724
2020-12-01,40.7376
2020-11-27,42.3221
2020-11-26,45.8907
2020-11-25,49.1158
2020-11-24,52.3029
2020-11-23,54.5532
2020-11-20,56.2049
2020-11-19,58.6235
2020-11-18,61.3109
2020-11-17,60.7136
2020-11-13,58.5510
2020-11-12,56.4798
2020-11-11,54.5372
2020-11-10,52.4153
2020-11-09,50.5538
2020-11-06,49.9211
2020-11-05,49.7263
2020-11-04,49.3078
2020-11-03,49.1557
2020-11-02,49.3530
2020-10-30,49.4183
2020-10-29,48.5758
2020-10-28,48.2607
2020-10-27,48.3950
2020-10-26,47.4668
2020-10-23,47.3671
2020-10-22,46.2706
2020-10-21,43.3651
2020-10-20,40.6516
2020-10-19,38.2074
2020-10-16,35.8715
2020-10-15,33.8586
2020-10-14,31.8670
2020-10-13,29.7653
2020-10-12,27.4300
2020-10-09,26.9314
2020-10-08,24.6368
2020-10-07,22.2516
2020-10-06,20.5271
2020-10-05,21.2530
2020-10-01,22.3839
2020-09-30,22.5647
2020-09-29,23.0798
2020-09-28,24.2352
2020-09-25,25.1080
2020-09-24,23.0109
2020-09-23,20.6807
2020-09-22,19.6434
2020-09-21,18.4908
2020-09-18,18.4465
2020-09-17,19.4566
2020-09-16,20.5790
2020-09-15,22.7263
2020-09-14,24.0817
2020-09-11,25.5877
2020-09-10,26.3524
2020-09-09,27.1152
2020-09-08,25.2331
2020-09-07,23.7655
2020-09-04,22.2434
2020-09-03,21.4790
2020-09-02,21.6269
2020-09-01,21.7911
2020-08-31,19.6224
2020-08-28,17.7128
2020-08-27,18.5230
2020-08-26,19.4232
2020-08-25,21.5425
2020-08-24,21.6798
2020-08-21,20.7782
2020-08-20,20.1967
2020-08-19,19.6317
2020-08-18,17.8301
2020-08-17,16.3811
2020-08-14,17.3340
2020-08-13,18.3928
2020-08-12,18.3362
2020-08-11,19.6027
2020-08-10,20.0562
2020-08-07,21.3726
2020-08-06,22.2456
2020-08-05,22.7327
2020-08-04,22.9855
2020-08-03,24.0151
2020-07-31,24.1630
2020-07-30,24.3273
2020-07-29,21.3601
2020-07-28,17.4959
2020-07-27,13.9579
2020-07-24,15.2650
2020-07-23,14.9972
2020-07-22,15.3415
2020-07-21,15.0425
2020-07-20,14.4089
2020-07-17,15.9156
2020-07-16,16.9892
2020-07-15,16.3520
