,ADX
2020-10-06,23.7205
2020-10-05,25.9773
2020-10-01,28.4433
2020-09-30,28.4631
2020-09-29,28.5126
2020-09-28,29.3962
2020-09-25,30.6741
2020-09-24,29.7389
2020-09-23,27.2930
2020-09-22,25.3755
2020-09-21,23.0773
2020-09-18,21.2607
2020-09-17,19.5219
2020-09-16,19.2022
2020-09-15,19.9386
2020-09-14,21.3110
2020-09-11,21.9834
2020-09-10,21.8992
2020-09-09,22.5650
2020-09-08,22.5664
2020-09-07,24.0318
2020-09-04,25.2202
2020-09-03,26.5406
2020-09-02,29.1570
2020-09-01,31.6604
2020-08-31,34.4419
2020-08-28,35.3516
2020-08-27,36.7331
2020-08-26,36.6990
2020-08-25,36.0116
2020-08-24,36.2550
2020-08-21,36.3050
2020-08-20,37.7557
2020-08-19,39.3675
2020-08-18,41.1584
2020-08-17,38.7945
2020-08-14,36.1679
2020-08-13,33.2496
2020-08-12,30.6240
2020-08-11,28.8405
2020-08-10,26.2244
2020-08-07,23.5735
2020-08-06,20.6281
2020-08-05,15.9306
2020-08-04,12.7515
2020-08-03,11.7008
2020-07-31,12.3506
2020-07-30,13.0727
2020-07-29,14.4122
2020-07-28,14.4812
2020-07-27,15.1558
2020-07-24,16.4480
2020-07-23,18.0604
2020-07-22,18.6300
2020-07-21,17.3529
2020-07-20,16.3355
2020-07-17,17.3543
2020-07-16,17.8601
2020-07-15,17.3029
2020-07-14,18.9717
2020-07-13,20.8260
2020-07-10,22.8863
2020-07-09,24.7166
2020-07-08,26.0860
2020-07-07,27.6076
2020-07-06,27.2356
2020-07-03,25.6772
2020-07-02,25.3065
2020-07-01,24.9870
2020-06-30,25.1712
2020-06-29,26.1020
2020-06-26,27.1041
2020-06-25,28.2174
2020-06-24,28.7024
2020-06-23,29.2359
2020-06-22,27.1625
2020-06-19,24.5804
2020-06-18,21.0218
2020-06-17,17.9026
2020-06-16,16.9702
2020-06-15,15.9342
2020-06-12,14.7832
2020-06-11,15.1358
2020-06-10,14.4931
2020-06-09,14.0644
2020-06-08,13.5881
2020-06-05,12.9270
2020-06-04,13.5439
2020-06-03,14.9834
2020-06-02,16.2715
2020-06-01,17.7027
2020-05-29,17.2355
2020-05-28,17.5430
2020-05-27,19.1177
2020-05-26,19.5842
2020-05-22,20.1026
2020-05-21,18.7801
2020-05-20,17.6502
2020-05-19,18.0379
2020-05-18,19.5019
2020-05-15,21.1286
2020-05-14,22.3783
2020-05-13,22.9555
2020-05-12,23.5967
2020-05-11,25.6416
2020-05-08,27.4199
2020-05-07,28.9421
2020-05-06,29.7446
2020-05-05,32.4585
2020-05-04,35.4740
2020-04-30,38.6691
2020-04-29,37.1946
2020-04-28,35.6842
2020-04-27,34.9324
2020-04-24,34.0971
2020-04-23,33.3853
2020-04-22,32.3134
2020-04-21,31.7947
2020-04-20,31.6207
2020-04-17,31.4275
2020-04-16,33.0645
2020-04-15,36.6103
2020-04-13,40.5500
2020-04-09,45.0163
2020-04-08,48.7618
2020-04-07,49.4145
2020-04-03,50.1397
2020-04-01,50.9454
2020-03-31,50.2277
2020-03-30,49.4670
2020-03-27,48.8174
2020-03-26,48.8401
2020-03-25,47.8500
2020-03-24,44.5191
2020-03-23,40.8530
2020-03-20,36.6002
2020-03-19,32.7809
2020-03-18,28.5374
2020-03-17,25.1090
2020-03-16,23.4194
2020-03-13,21.9688
2020-03-12,20.3570
2020-03-11,20.0188
2020-03-09,20.8433
2020-03-06,18.9369
2020-03-05,17.8898
2020-03-04,17.5466
2020-03-03,17.8545
2020-03-02,18.1790
2020-02-28,18.5395
2020-02-27,19.6490
2020-02-26,18.1133
2020-02-25,16.9798
2020-02-24,16.9247
2020-02-20,17.8349
2020-02-19,18.8463
2020-02-18,20.3839
2020-02-17,22.0923
2020-02-14,23.5316
2020-02-13,23.6493
2020-02-12,23.7800
2020-02-11,24.9925
2020-02-10,26.0637
2020-02-07,26.7532
2020-02-06,28.1704
2020-02-05,29.9289
2020-02-04,32.9603
2020-02-03,35.5837
2020-01-31,38.6879
2020-01-30,42.1032
2020-01-29,46.1834
2020-01-28,49.5359
2020-01-27,50.5817
2020-01-24,47.0693
2020-01-23,43.4511
2020-01-22,39.4661
2020-01-21,36.2620
2020-01-20,33.2475
2020-01-17,31.0472
2020-01-16,29.0929
2020-01-15,28.0501
2020-01-14,26.6589
2020-01-13,26.3125
2020-01-10,23.1227
2020-01-09,19.8642
2020-01-08,18.6675
2020-01-07,19.1060
2020-01-06,20.4210
2020-01-03,22.0546
2020-01-02,20.4418
2020-01-01,18.6499
2019-12-31,16.6588
2019-12-30,13.9908
2019-12-27,12.0887
2019-12-26,12.0463
2019-12-24,12.5178
2019-12-23,12.6317
2019-12-20,13.2765
2019-12-19,13.9929
2019-12-18,14.0247
2019-12-17,14.0600
2019-12-16,15.5646
2019-12-13,16.3148
2019-12-12,17.5581
2019-12-11,17.9714
2019-12-10,18.3997
2019-12-09,19.6066
2019-12-06,21.0160
2019-12-05,22.5688
2019-12-04,23.2923
2019-12-03,23.2565
2019-12-02,23.4666
2019-11-29,22.6658
2019-11-28,21.7760
2019-11-27,22.7961
2019-11-26,23.9296
2019-11-25,25.1890
2019-11-22,24.6807
2019-11-21,24.8598
2019-11-20,24.4857
2019-11-19,24.9707
2019-11-18,27.0369
2019-11-15,29.1635
2019-11-14,30.5223
2019-11-13,32.0320
2019-11-11,32.9884
2019-11-08,30.9210
2019-11-07,28.6303
2019-11-06,23.6522
2019-11-05,18.2185
2019-11-04,13.4062
2019-11-01,14.0034
2019-10-31,14.1330
2019-10-30,14.2771
2019-10-29,15.1638
2019-10-25,14.8812
2019-10-24,14.4352
2019-10-23,15.6257
2019-10-22,16.5539
2019-10-18,17.5851
2019-10-17,19.0313
2019-10-16,20.3539
2019-10-15,21.4325
2019-10-14,22.6310
2019-10-11,22.3200
2019-10-10,21.8751
2019-10-09,20.9155
2019-10-07,20.4685
2019-10-04,19.9718
2019-10-03,19.7833
2019-10-01,19.5739
2019-09-30,18.8821
2019-09-27,20.4916
2019-09-26,19.8872
2019-09-25,20.1978
2019-09-24,20.5430
2019-09-23,22.5164
2019-09-20,24.7092
2019-09-19,23.8521
2019-09-18,22.8997
2019-09-17,23.3196
2019-09-16,23.8209
2019-09-13,23.1567
2019-09-12,22.3027
2019-09-11,18.9218
2019-09-09,15.1653
2019-09-06,13.3579
2019-09-05,12.9226
2019-09-04,13.0799
2019-09-03,13.2546
2019-08-30,11.5814
2019-08-29,12.0215
2019-08-28,12.3499
2019-08-27,12.6790
2019-08-26,13.1803
2019-08-23,14.3952
2019-08-22,15.6381
2019-08-21,16.6218
2019-08-20,17.7469
2019-08-19,17.7834
2019-08-16,17.3866
2019-08-14,17.3766
2019-08-13,19.1618
2019-08-09,20.6758
2019-08-08,22.2370
2019-08-07,22.3603
2019-08-06,21.9043
2019-08-05,21.1350
2019-08-02,20.3527
2019-08-01,20.6721
2019-07-31,22.1029
2019-07-30,23.3456
2019-07-29,24.7265
2019-07-26,26.2608
2019-07-25,29.0022
2019-07-24,28.3247
2019-07-23,27.5718
2019-07-22,27.9814
2019-07-19,23.7152
2019-07-18,20.4382
2019-07-17,16.7970
2019-07-16,15.2434
2019-07-15,14.6091
2019-07-12,14.9810
2019-07-11,16.5965
2019-07-10,18.3915
2019-07-09,19.8216
2019-07-08,20.8632
2019-07-05,22.3275
2019-07-04,24.0851
2019-07-03,26.4710
2019-07-02,28.8505
2019-07-01,31.8401
2019-06-28,33.0491
2019-06-27,35.2637
2019-06-26,36.8863
2019-06-25,38.6892
2019-06-24,39.7930
2019-06-21,41.2395
2019-06-20,42.4903
2019-06-19,40.3156
2019-06-18,37.9280
2019-06-17,35.2750
2019-06-14,31.7196
2019-06-13,34.0242
2019-06-12,34.4306
2019-06-11,34.5998
2019-06-10,34.7878
2019-06-07,35.6988
2019-06-06,36.6110
2019-06-04,37.8526
2019-06-03,38.3355
2019-05-31,38.6062
2019-05-30,39.6743
2019-05-29,40.8611
2019-05-28,38.7379
2019-05-27,36.3787
2019-05-24,34.7213
2019-05-23,33.2890
2019-05-22,31.8920
2019-05-21,30.3397
2019-05-20,29.9361
2019-05-17,29.4876
2019-05-16,28.0808
2019-05-15,26.1369
2019-05-14,27.4029
2019-05-13,28.8096
2019-05-10,28.3293
2019-05-09,26.2017
2019-05-08,23.7035
2019-05-07,22.1711
2019-05-06,21.0984
2019-05-03,19.0991
2019-05-02,16.8777
