,ADX
2020-03-30,59.4034
2020-03-27,61.4774
2020-03-26,64.4400
2020-03-25,67.7318
2020-03-24,67.9804
2020-03-23,65.1932
2020-03-20,62.1533
2020-03-19,59.0676
2020-03-18,55.6390
2020-03-17,51.9918
2020-03-16,48.1656
2020-03-13,44.4004
2020-03-12,40.2169
2020-03-11,35.9507
2020-03-09,32.1464
2020-03-06,27.9195
2020-03-05,24.7781
2020-03-04,23.2323
2020-03-03,21.5147
2020-03-02,20.9279
2020-02-28,20.2760
2020-02-27,15.9991
2020-02-26,13.1941
2020-02-25,11.5291
2020-02-24,10.3126
2020-02-20,9.3786
2020-02-19,8.8552
2020-02-18,8.9114
2020-02-17,9.8955
2020-02-14,10.4668
2020-02-13,11.1016
2020-02-12,11.5813
2020-02-11,11.1987
2020-02-10,11.8298
2020-02-07,13.0720
2020-02-06,13.5117
2020-02-05,13.7664
2020-02-04,15.1962
2020-02-03,15.9825
2020-01-31,13.1912
2020-01-30,13.7470
2020-01-29,14.8087
2020-01-28,16.2652
2020-01-27,17.8835
2020-01-24,18.2560
2020-01-23,20.0813
2020-01-22,20.1181
2020-01-21,20.9681
2020-01-20,22.1454
2020-01-17,23.0681
2020-01-16,25.5770
2020-01-15,27.9877
2020-01-14,30.6850
2020-01-13,33.5031
2020-01-10,35.6323
2020-01-09,37.8585
2020-01-08,40.3322
2020-01-07,41.1890
2020-01-06,43.2297
2020-01-03,46.4614
2020-01-02,48.6428
2020-01-01,51.0666
2019-12-31,53.7596
2019-12-30,55.7388
2019-12-27,55.7465
2019-12-26,56.0295
2019-12-24,57.7805
2019-12-23,58.8263
2019-12-20,59.9883
2019-12-19,60.2561
2019-12-18,61.8052
2019-12-17,62.4217
2019-12-16,61.5930
2019-12-13,60.8504
2019-12-12,60.0252
2019-12-11,59.6267
2019-12-10,59.3619
2019-12-09,59.6073
2019-12-06,59.9612
2019-12-05,60.3543
2019-12-04,59.2026
2019-12-03,58.3151
2019-12-02,59.4377
2019-11-29,59.4960
2019-11-28,58.1295
2019-11-27,56.6112
2019-11-26,55.2207
2019-11-25,53.6758
2019-11-22,53.7232
2019-11-21,53.6168
2019-11-20,53.4986
2019-11-19,54.0821
2019-11-18,54.7304
2019-11-15,52.8581
2019-11-14,50.7181
2019-11-13,49.0315
2019-11-11,47.3600
2019-11-08,45.0443
2019-11-07,42.7066
2019-11-06,41.1989
2019-11-05,39.5236
2019-11-04,38.7266
2019-11-01,38.0676
2019-10-31,37.9456
2019-10-30,37.5495
2019-10-29,34.3900
2019-10-25,30.8793
2019-10-24,27.8090
2019-10-23,25.6164
2019-10-22,23.1803
2019-10-18,20.5804
2019-10-17,19.6781
2019-10-16,18.7229
2019-10-15,18.2202
2019-10-14,18.3460
2019-10-11,18.4859
2019-10-10,19.0866
2019-10-09,19.9797
2019-10-07,20.9721
2019-10-04,22.4333
2019-10-03,24.1501
2019-10-01,26.2064
2019-09-30,28.4912
2019-09-27,28.8289
2019-09-26,26.8375
2019-09-25,24.6248
2019-09-24,23.6379
2019-09-23,21.8460
2019-09-20,19.8551
2019-09-19,20.1370
2019-09-18,19.1927
2019-09-17,20.3502
2019-09-16,21.9948
2019-09-13,22.9826
2019-09-12,24.2747
2019-09-11,26.5235
2019-09-09,26.8159
2019-09-06,27.1407
2019-09-05,25.7516
2019-09-04,24.0223
2019-09-03,22.3314
